Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,231,0.5441400304414004,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,309,0.6270226537216829,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,309,0.6270226537216829,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,309,0.1836569579288026,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,386,0.457290767903365,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,386,0.451251078515962,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,386,0.45901639344262296,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,463,0.6506469500924215,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,463,0.6404805914972274,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,463,0.634011090573013,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,540,0.6457711442786069,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,540,0.6159203980099502,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,540,0.6457711442786069,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,618,0.6267529665587918,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,618,0.6375404530744336,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,618,0.6245954692556634,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,695,0.6776470588235294,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,695,0.6788235294117647,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,695,0.6694117647058824,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,772,0.4126778783958603,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,772,0.6675291073738681,0.7223300970873786
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,772,0.55627425614489,0.7223300970873786
0.1,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,7,0.22041612483745124,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Argmax CopycatCNN,7,0.22886866059817945,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Adaptive KnockoffNets,7,0.217815344603381,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,15,0.3457516339869281,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Argmax CopycatCNN,15,0.2954248366013072,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Adaptive KnockoffNets,15,0.3627450980392157,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,77,0.494550408719346,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Argmax CopycatCNN,77,0.47888283378746593,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Adaptive KnockoffNets,77,0.4652588555858311,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,154,0.4874191229331416,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Argmax CopycatCNN,154,0.4931703810208483,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Adaptive KnockoffNets,154,0.3335729690869878,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,231,0.5213089802130898,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Argmax CopycatCNN,231,0.5190258751902588,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Adaptive KnockoffNets,231,0.18188736681887366,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,309,0.5169902912621359,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Argmax CopycatCNN,309,0.5161812297734628,0.7365695792880259
0.1,1,DilatedCNN-LSTM,Adaptive KnockoffNets,309,0.3592233009708738,0.7365695792880259
