Noise Level,Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,330,0.8232323232323232,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,396,0.8722943722943723,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,396,0.8906926406926406,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,396,0.8365800865800865,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,461,0.9173457508731082,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,461,0.9080325960419092,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,461,0.869615832363213,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,528,0.9154040404040404,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,528,0.9154040404040404,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,528,0.8156565656565656,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,594,0.8980716253443526,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,594,0.9146005509641874,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,594,0.9049586776859504,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,660,0.9166666666666666,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Argmax CopycatCNN,660,0.9212121212121213,0.9416666666666667
0.6,1,Attention_CNN-LSTM,Adaptive KnockoffNets,660,0.8515151515151516,0.9416666666666667
0.6,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,10,0.32137404580152673,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Argmax CopycatCNN,10,0.28015267175572517,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Adaptive KnockoffNets,10,0.0984732824427481,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,13,0.3496557000765111,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Argmax CopycatCNN,13,0.4185156847742923,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Adaptive KnockoffNets,13,0.07957153787299158,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,66,0.2065390749601276,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Argmax CopycatCNN,66,0.3197767145135566,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Adaptive KnockoffNets,66,0.2982456140350877,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,132,0.5622895622895623,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Argmax CopycatCNN,132,0.6220538720538721,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Adaptive KnockoffNets,132,0.617003367003367,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,198,0.7103386809269162,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Argmax CopycatCNN,198,0.7183600713012478,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Adaptive KnockoffNets,198,0.44385026737967914,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Probabilistic CopycatCNN,264,0.8087121212121212,0.9833333333333333
0.6,1,DilatedCNN-LSTM,Argmax CopycatCNN,264,0.8200757575757576,0.9833333333333333
