Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Samples,Accuracy,Original Model Accuracy
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,577,0.6992116434202547,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,659,0.7252880533656761,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,659,0.7331716191631291,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,659,0.7295330503335354,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,742,0.750758035172832,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,742,0.7386294724075197,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,742,0.730139478471801,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Probabilistic CopycatCNN,824,0.7252880533656761,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Argmax CopycatCNN,824,0.7313523347483323,0.9939357186173439
0.1,1,MultiRocketHydra-LSTM,Adaptive KnockoffNets,824,0.7380230442692541,0.9939357186173439
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,10,0.4269254093389933,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,10,0.46634323832625835,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,10,0.4275318374772589,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,10,0.4845360824742268,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,10,0.4687689508793208,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,10,0.454214675560946,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,16,0.47483323226197693,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,16,0.47543966040024255,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,16,0.4839296543359612,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,82,0.5184960582171013,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,82,0.5603395997574288,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,82,0.5542753183747726,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,164,0.6221952698605215,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,164,0.6276531231049121,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,164,0.6130988477865373,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,247,0.6440266828380837,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,247,0.6428138265615525,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,247,0.6373559733171619,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,329,0.6949666464523954,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,329,0.698605215281989,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,329,0.6907216494845361,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,412,0.6967859308671922,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,412,0.7034566403881141,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,412,0.7058823529411765,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,494,0.7161916312916919,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,494,0.7149787750151607,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,494,0.6961795027289266,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,577,0.7453001819284415,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,577,0.7410551849605822,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,577,0.7380230442692541,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,659,0.7471194663432383,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,659,0.7610673135233474,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,659,0.7725894481503942,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,742,0.7501516070345664,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,742,0.747725894481504,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,742,0.7446937537901759,0.9818071558520315
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,824,0.7519708914493632,0.9818071558520315
0.1,1,Hydra-LSTM,Argmax CopycatCNN,824,0.7483323226197696,0.9818071558520315
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,824,0.7519708914493632,0.9818071558520315
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,10,0.1795027289266222,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,10,0.09824135839902971,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,10,0.09460278956943602,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,10,0.17889630078835658,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,10,0.14311704063068525,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,10,0.14432989690721648,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,16,0.3068526379624015,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,16,0.3862947240751971,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,16,0.44026682838083686,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,82,0.45542753183747725,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,82,0.4645239539114615,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,82,0.4839296543359612,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,164,0.48211036992116435,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,164,0.4899939357186173,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,164,0.4960582171012735,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,247,0.47725894481503944,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,247,0.4687689508793208,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,247,0.4796846573681019,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,329,0.4942389326864767,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,329,0.47847180109157067,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,329,0.49241964827167983,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,412,0.5269860521528199,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,412,0.5463917525773195,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,412,0.553668890236507,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,494,0.5178896300788357,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,494,0.5239539114614918,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,494,0.5288053365676167,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,577,0.522134627046695,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,577,0.4960582171012735,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,577,0.509399636143117,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,659,0.4966646452395391,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,659,0.4742268041237113,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,659,0.509399636143117,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,742,0.49241964827167983,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,742,0.5142510612492419,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,742,0.5245603395997575,0.9957550030321407
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,824,0.4996967859308672,0.9957550030321407
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,824,0.48696179502728926,0.9957550030321407
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,824,0.4845360824742268,0.9957550030321407
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,10,0.2025469981807156,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,10,0.41904184354154034,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,10,0.39963614311704065,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,10,0.41964827167980595,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,10,0.4184354154032747,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,10,0.41964827167980595,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,16,0.43480897513644634,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,16,0.4329896907216495,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,16,0.4342025469981807,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,82,0.44451182534869615,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,82,0.553668890236507,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,82,0.5700424499696786,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,164,0.5833838690115222,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,164,0.5815645845967253,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,164,0.572468162522741,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,247,0.5955124317768344,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,247,0.5748938750758035,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,247,0.5354760460885385,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,329,0.5858095815645846,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,329,0.5815645845967253,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,329,0.604002425712553,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,412,0.6118859915100061,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,412,0.6124924196482717,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,412,0.6064281382656155,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,494,0.6294724075197089,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,494,0.6215888417222559,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,494,0.6155245603395998,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Probabilistic CopycatCNN,577,0.632504548211037,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Argmax CopycatCNN,577,0.6209824135839903,0.7974530018192845
0.1,1,Attention_CNN-LSTM,Adaptive KnockoffNets,577,0.6155245603395998,0.7974530018192845
