Iteration,Model Pairing,Method Name,Stealing Dataset Size,Accuracy,Original Model Accuracy,Parameter Count,Attack duration
1,MiniRocket-LSTM,Argmax CopycatCNN,154,0.5880661394680087,0.9359223300970874,304902,0.7460935115814209
1,MiniRocket-LSTM,Adaptive KnockoffNets,154,0.6779295470884256,0.9359223300970874,304902,1.199575424194336
1,MiniRocket-LSTM,Probabilistic CopycatCNN,231,0.7191780821917808,0.9359223300970874,304902,1.0416145324707031
1,MiniRocket-LSTM,Argmax CopycatCNN,231,0.576103500761035,0.9359223300970874,304902,1.5495235919952393
1,MiniRocket-LSTM,Adaptive KnockoffNets,231,0.5098934550989346,0.9359223300970874,304902,1.7275564670562744
1,MiniRocket-LSTM,Probabilistic CopycatCNN,309,0.7354368932038835,0.9359223300970874,304902,1.32206130027771
1,MiniRocket-LSTM,Argmax CopycatCNN,309,0.7257281553398058,0.9359223300970874,304902,1.3227272033691406
1,MiniRocket-LSTM,Adaptive KnockoffNets,309,0.5849514563106796,0.9359223300970874,304902,2.240480899810791
1,MiniRocket-LSTM,Probabilistic CopycatCNN,386,0.7169974115616912,0.9359223300970874,304902,2.555814504623413
1,MiniRocket-LSTM,Argmax CopycatCNN,386,0.7446074201898188,0.9359223300970874,304902,2.6251800060272217
1,MiniRocket-LSTM,Adaptive KnockoffNets,386,0.7299396031061259,0.9359223300970874,304902,4.320598125457764
1,MiniRocket-LSTM,Probabilistic CopycatCNN,463,0.7781885397412199,0.9359223300970874,304902,2.486123561859131
1,MiniRocket-LSTM,Argmax CopycatCNN,463,0.6811460258780037,0.9359223300970874,304902,3.083073139190674
1,MiniRocket-LSTM,Adaptive KnockoffNets,463,0.5868761552680222,0.9359223300970874,304902,5.018568515777588
1,MiniRocket-LSTM,Probabilistic CopycatCNN,540,0.8029850746268656,0.9359223300970874,304902,3.431795120239258
1,MiniRocket-LSTM,Argmax CopycatCNN,540,0.8129353233830846,0.9359223300970874,304902,3.502598762512207
1,MiniRocket-LSTM,Adaptive KnockoffNets,540,0.7860696517412935,0.9359223300970874,304902,5.841110706329346
1,MiniRocket-LSTM,Probabilistic CopycatCNN,618,0.8263214670981661,0.9359223300970874,304902,3.90205454826355
1,MiniRocket-LSTM,Argmax CopycatCNN,618,0.8576051779935275,0.9359223300970874,304902,3.945000648498535
1,MiniRocket-LSTM,Adaptive KnockoffNets,618,0.5728155339805825,0.9359223300970874,304902,5.143212556838989
1,MiniRocket-LSTM,Probabilistic CopycatCNN,695,0.8423529411764706,0.9359223300970874,304902,2.867105722427368
1,MiniRocket-LSTM,Argmax CopycatCNN,695,0.8564705882352941,0.9359223300970874,304902,3.2820935249328613
1,MiniRocket-LSTM,Adaptive KnockoffNets,695,0.6423529411764706,0.9359223300970874,304902,7.244418144226074
