Percentage Generated Data,Iteration,Model Pairing,Method Name,Num Real Samples,Num Generated Samples,Accuracy,Original Model Accuracy
0.1,1,Hydra-LSTM,Argmax CopycatCNN,1,0,0.1423948220064725,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,1,0,0.18122977346278318,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,7,0,0.14110032362459546,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,7,0,0.3055016181229773,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,7,0,0.3333333333333333,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,14,1,0.4330097087378641,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,14,1,0.42459546925566344,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,14,1,0.18122977346278318,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,70,7,0.341747572815534,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,70,7,0.3592233009708738,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,70,7,0.3825242718446602,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,139,15,0.39093851132686086,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,139,15,0.4090614886731392,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,139,15,0.45436893203883494,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,208,23,0.42588996763754045,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,208,23,0.4692556634304207,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,208,23,0.27637540453074433,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,279,30,0.5372168284789643,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,279,30,0.5637540453074433,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,279,30,0.4446601941747573,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,348,38,0.3766990291262136,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,348,38,0.3825242718446602,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,348,38,0.3948220064724919,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,417,46,0.4867313915857605,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,417,46,0.5559870550161812,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,417,46,0.32038834951456313,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,486,54,0.6116504854368932,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,486,54,0.6258899676375405,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,486,54,0.3948220064724919,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,557,61,0.6686084142394823,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,557,61,0.6757281553398058,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,557,61,0.5909385113268608,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,626,69,0.6537216828478964,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,626,69,0.6459546925566343,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,626,69,0.6233009708737864,0.7236245954692556
0.1,1,Hydra-LSTM,Probabilistic CopycatCNN,695,77,0.6919093851132686,0.7236245954692556
0.1,1,Hydra-LSTM,Argmax CopycatCNN,695,77,0.6854368932038835,0.7236245954692556
0.1,1,Hydra-LSTM,Adaptive KnockoffNets,695,77,0.654368932038835,0.7236245954692556
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,1,0,0.18122977346278318,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,1,0,0.1423948220064725,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,1,0,0.170873786407767,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,7,0,0.4122977346278317,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,7,0,0.5203883495145631,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,7,0,0.4867313915857605,0.8718446601941747
0.1,1,Arsenal-LSTM,Probabilistic CopycatCNN,14,1,0.511326860841424,0.8718446601941747
0.1,1,Arsenal-LSTM,Argmax CopycatCNN,14,1,0.4970873786407767,0.8718446601941747
0.1,1,Arsenal-LSTM,Adaptive KnockoffNets,14,1,0.33980582524271846,0.8718446601941747
